batch index,sentence NUCLE ID,original_text,is perfect,original_language
3,141789,"According to Butler (2004), "" the partial reactor meltdown in 1979 at Three Mile Island, Pennsylvania, and the 1986 accident at Chernobyl in Ukraine "" have convinced the public that nuclear technology is extremely dangerous.",True,english
3,60859,"Speech by Singapore Ambassador to France, His Excellency Burhan Gafoor at MEDEF Universite Debate at L'ecole Polytechnique, 28 August 2008.",True,english
3,2533,"Firstly, using solar cars could effectively reduce the emission of greenhouse gases, especially carbon dioxide.",True,english
3,71211,"On the contrary, civilians who state the opposite idea think the same issue another way round.",True,english
3,148138,"In conclusion, the decision in disclosing the results of genetic testing should solely be made by the individual at risk for genetic disorder.",True,english
3,99595,Other social policies established to help ease the ageing process include the Central Provident Fund.,True,english
3,70240,This means that water is probably the first thing creatures need to maintain life.,True,english
3,44919,"Under this new scheme, it will offer members with a life-time income whereby the members will receive a sum of money monthly for as long as they live and the amount will depend on the cash savings they have in their Retirement Account.",True,english
3,152702,"However, RFID tags are usually placed in an area with optimum frequency which enables the RFID readers to obtain the information contained in the tags correctly.",True,english
4,141561,"(Debra, 2009) Robot-assisted-surgery can also be incorporated into the medical education system to expose new surgeons to such technology at an early stage to further reduce the issue of inadequate training.",True,english
4,27253,Initially government will top up the remainder sum for the elderly so that the welfare of elderly will not be jeopardized.,True,english
4,106803,"Recently, there has been an increasing debate about the safe operation of nuclear reactors.",True,english
4,142522,"In conclusion, we should increase funding for research and development for generation IV nuclear reactors.",True,english
4,137100,"Still, after many years, there are several factors against building new nuclear reactors.",True,english
4,80735,"On 4 July 2009, The Straits Times newspaper reported that researchers from the National University of Singapore (NUS) invented a chair that turns sounds into vibrations to help the deaf experience music.",True,english
4,63494,"(Friedland and Summer, 2005) However, there are still a group of people who only have a low level education.",True,english
4,148971,"It must also be noted that several genetic conditions are highly debilitating and will inevitably have a huge impact on family members, who are usually the main care givers physically as well as socially.",True,english
4,6683,"Similarly, the 3M Post-it pads are useful to us in our daily life.",True,english
4,146504,"Consequently, a disadvantageous situation is created instead of a beneficial one.",True,english
4,29860,This is to ensure that the future batch of elderly are well-prepared for their own ageing process and not just wait for the government to take care of them.,True,english
4,84311,"As shocking as this might sound, this is nothing but the truth.",True,english
4,83325,The two main problems are the ageing population and the mindset of Singaporeans.,True,english
4,1608,Using eco- friendly cars would reduce the carbon emissions per car drastically.,True,english
4,50075,They might not have enough money to get their regular medical checkups done.,True,english
5,122804,"(Declan Butler, 2004) Besides the encouraging practice experience, scientists also found some amazing ways to reach much higher temperature theoretically.",True,english
5,116498,"In fact, nuclear power is the cheapest power people can produce (The Virtual Nuclear Tourist, 2006).",True,english
5,9738,This functionality comes only at a fraction of the cost and weight of the laptops.,True,english
5,141981,"W.Forsberh, C., Peterson, P. F., & Zhao, H. (2007, May).",True,english
5,153792,"Parents who insist their teens in wearing radio beacons may cause the teens (those who oppose) to refuse the requirement and subsequently select other unpleasant options, including trying to remove the (implanted) beacon themselves (Petersen, 2001).",True,english
5,101548,Hanging questions : A nuclear renaissance would require significant changes by both governments and multinational agencies as well as aggressive financial support.,True,english
5,118026,"Researchers anticipate that VHTR's cycle efficiency could reach above 50 % while comparing to Molten Salt Reactor, for instance, which could only reach around 44 % to 50 %.",True,english
5,26435,It is a national medical saving policy designed to help Singaporeans build up sufficient savings to meet their hospitalisation expenses.,True,english
5,25434,Singapore is different from the welfare states in Europe such as Germany and Denmark.,True,english
5,52997,Such manpower shortages are examples of how an ageing population would have a detrimental effect on the economy.,True,english
5,120681,The fuel used in the VHTR system is uranium dioxide or uranium carbide pellets called TRISO fuel.,True,english
5,27033,This is especially useful for those people who do not have the habit of saving up.,True,english
5,115699,"However, its high operating temperature of above 1000 ° C presents significant challenges in terms of fuel and material development (Gen-4, 2008).",True,english
5,27441,The aged have a lot of invaluable experiences which can not be brought in terms of money.,True,english
5,126038,Generation IV International Forum GIF and U.S. Nuclear Energy Research Advisory Committee NERAC.,True,english
